d_block,tx,token,d_price,n2_price,ath_block,ath_price,ath_offset,ath_mult_vs_n2,first_sell_offset,net_flip_offset,dump_20_offset,dump_30_offset,buyer_decline_offset,max_sell_bnb_wei,max_sell_offset,n_events,n_blocks_active
97419778,0xafb32e0e227f6e1f5b6c0896022fcd9773ed4106407d391ab658226bf48fd626,0x13f702763b36ec18be2811a0c7fc4aa574e54444,1.1527102548748155e-08,1.5506386834989056e-08,97420002,1.640077356215691e-08,224,1.057678602803184,3,225,,,54,558170272756009584,3,38,23
97437554,0xc328b5fbf674c9b953b1a373b4ec04d42c80214adc066f01940d5e8c41b0a4fe,0xc89b35bedf4e02bd5f73f9e3044e653707304444,7.586471973699393e-09,1.2853429981354614e-08,97437605,1.6148028254803626e-08,51,1.2563205524306125,1,52,53,53,13,729309313200474816,5,174,97
97453526,0xc962d49fb5ea5b1d82cd35419ee7f5ab58c154be54ed26810a6e6c3a4a67083d,0xd9f2455561acd6187e574852f1bb16c016b34444,1.2730804663272894e-08,1.914870580081678e-08,97453528,1.914870580081678e-08,2,1.0,1,3,6,9,10,731343923721260049,3,214,117
97479103,0x6516a20e5a174e62751ee42fdb07788c91607861eb6db22d4820fed044fbbfa4,0x0c1d90bf3025e9f84b8c9d98042cde9505dd4444,7.702795787389321e-09,1.0676418097888895e-08,97479119,1.4865008969144948e-08,16,1.3923217349538124,5,18,19,34,19,591046583543776300,5,95,52
97495582,0x529340982773c71bfe6e11603c84714dd8437f7c93246390dbe6d2791996a828,0xb7f98359b287c6d40695b4055d60db692b234444,6.8321066912654406e-09,1.9093012540140633e-08,97495644,7.820302881395624e-08,62,4.095897839565355,3,63,65,78,27,2701849880414005694,169,1425,304
97495582,0xdc81d27fedc26501eb99088ce757911f4928bd4a09207029f2fb24b2d7c30b7a,0xb7f98359b287c6d40695b4055d60db692b234444,9.893539581923967e-09,1.9093012540140633e-08,97495644,7.820302881395624e-08,62,4.095897839565355,3,63,65,78,27,2701849880414005694,169,1425,304
97495640,0xf3ef45dc84f38506492a7adf7fc26fd296eb8a8d3f9d91e133dd1baebbf3803f,0xb7f98359b287c6d40695b4055d60db692b234444,5.915485571271673e-08,7.438991764885398e-08,97495644,7.820302881395624e-08,4,1.0512584404663743,0,5,7,20,10,2701849880414005694,111,947,246
97495916,0x2d69ecf262caff49d28c6adbd9093904a8c835cb85dce6f9e165c546b8be5555,0x305d46a5c2302f1ca066d1e5d61013a5a2894444,7.665725603063845e-09,1.2855057881093755e-08,97496013,2.6968507162611264e-08,97,2.0978907611357007,1,100,103,105,16,2078993023628118964,304,450,256
97623541,0x4b8da1ab62bb8925192074ea8dec98f03ac9a65085f6355af589d49020910cb7,0x5177b93950833dd74569091fad3bfb3a1ab04444,1.7759235257050898e-08,5.137822557103066e-08,97623545,8.620070535076085e-08,4,1.6777672718881258,1,,,,,1574462531786096684,2,85,5
97623541,0x5d6ee13d01aa8a2fb7d6108fc79263275649db7ca3ebae2aeabc7a7d6d971a43,0x5177b93950833dd74569091fad3bfb3a1ab04444,4.788754226258329e-08,5.137822557103066e-08,97623545,8.620070535076085e-08,4,1.6777672718881258,1,,,,,1574462531786096684,2,85,5
97627203,0xf7ff418d722bd36ec99d44debdc961cb5cc03d5a7b380a6bf7d89c5484e433b2,0xf07b42980cbfebb661bbf1d4432f54b053874444,6.2580994891904335e-09,1.254681535038794e-08,97627240,2.0934957177320595e-08,37,1.6685474833797802,1,38,48,56,13,1146294736165879091,29,305,166
97627204,0xcdd30f004c75ed49750d4e127aa07da43d9063b188c002be96254a33d4294f6b,0xf07b42980cbfebb661bbf1d4432f54b053874444,8.842258126633297e-09,1.4884493725004546e-08,97627240,2.0934957177320595e-08,36,1.4064944071394139,0,37,47,55,13,1146294736165879091,28,303,165
97646180,0x09d27cf91c0ce56cc7c45d5ebc73bd780bf7ffd2dac514d251769337b20735fe,0xb99680eb5da239ecba6798f2c3ee3b74b0764444,1.722797611571592e-08,2.2776460321037143e-08,97646191,3.076457948005031e-08,11,1.350718199685974,3,12,20,40,15,949259133913491531,39,338,142
97655040,0xb9391a1ac7240e2edddbdab68a6cd4cee35d7a2b8526d68fd9013e125d16a6bd,0xd94b9bc6a483450a4f3c72a3d2a0d8470a0e4444,2.5617919378940818e-08,3.8719940821294156e-08,97655786,5.066261592254878e-08,746,1.3084373283619977,0,749,1221,1380,16,862642664896938887,140,532,409
97655857,0x01a524975a5b381b00f44d1145e8045300b2c491da3a3ae097d56326ed02c810,0xfa33e56e11294ac0dcc7c8768dd5403089b84444,7.366862257013121e-09,1.1933798973822058e-08,97656106,2.6548279532581985e-08,249,2.224629356571047,1,251,302,361,15,771505334102095235,197,727,455
97656314,0x4faa14387099e284242909e80f5b3d29c5e3203c20cc82fc49d40833d963ebd6,0x0816851d2ff7e24aa7f7bc9b67ce210ec9fb4444,9.813107282513032e-09,1.603687372327427e-08,97656324,2.0022050308272213e-08,10,1.24850083961279,4,11,21,35,10,1075170532008938713,81,467,313
97656361,0x1ebb7c51bf4314c6e194d87c0a08dd91f5dcd7ac7d5ad08f778bd72e01081809,0xf1a8fec3d0dde76d9d0029c261f2e41b16f44444,7.557111101262129e-09,1.0228500014283146e-08,97656368,1.3911872591282208e-08,7,1.3601087717510463,1,9,34,55,12,779127559414174281,137,123,74
97659217,0x95a182a48b9d9be00dfe61380d4c772b4b9f380a73d37625b9464df0d6b47d9b,0x7efbc149b5cc4bcbaef9db1c83d82c8207e54444,7.665725603063845e-09,1.346590179072072e-08,97659232,1.828370854496755e-08,15,1.3577782482838807,3,16,20,42,13,693858863871426896,19,150,90
97664765,0x2c7181cd76cc68127f24a4ed963e1792154e7247a7fb6274bdcaa4fc9fd92a1c,0x3a57ff2d51636f633fc7133e8dabbf5269064444,1.4395437757975334e-08,2.5460676497050764e-08,97664767,2.5460676497050764e-08,2,1.0,1,3,3,5,11,1037285492435710028,7,359,205
97667040,0x6758ef173f4bed63361f5eb9db2e72b86e9f0799c382e0f7785f362aec6b21f5,0x23faf69fc75f2e3f49c9fb470c246efde5894444,7.965688214764979e-09,1.530542175198358e-08,97667074,2.5332626608147295e-08,34,1.6551407088709718,1,35,40,69,25,1202133674200940644,11,406,169
97667067,0x9547aeb5b398ced51cc89e449f22cc75b6a274f6c7fea94599a17bd7e62abf73,0x16f024ae31462d1498cbb7d065fc7b09c45d4444,2.26596921632446e-08,4.0515706809159976e-08,97667343,6.277262494471852e-08,276,1.5493404876384038,0,277,300,313,10,1331349347951614032,407,1629,744
97667330,0x7473358dd38ca9054220b12705358c5c018933d50ce6635e999426c00b30d288,0x16f024ae31462d1498cbb7d065fc7b09c45d4444,4.673061366980155e-08,5.879397591690495e-08,97667343,6.277262494471852e-08,13,1.067671032036287,1,14,37,50,11,1331349347951614032,144,960,522
97672226,0x633a9c7c9132d80e3195ba4b36bb2e9cbbaca0efc45ebff9a9298923b545a6c2,0xfb3d32dde94e97184d5008ec5ce610a60d514444,4.429030478430454e-08,8.723878624515094e-08,97672228,8.723878624515094e-08,2,1.0,1,,,,,1693172172978270208,1,14,3
97672226,0xacbcc9384f93defda18324f45338a0c7ff4e05619e79f27031e69312c0628281,0xfb3d32dde94e97184d5008ec5ce610a60d514444,5.227100333411812e-08,8.723878624515094e-08,97672228,8.723878624515094e-08,2,1.0,1,,,,,1693172172978270208,1,14,3
97673350,0xc72243a7d44bd1b93d4e79bc53ae0f08d6987bdcf3cfba66254744ecbb797efb,0x057cee2a4d3458121bd84179e83d7cea35e04444,7.424259496204229e-09,1.3944936304284129e-08,97673352,1.4495579499264664e-08,2,1.0394869637956947,2,3,9,19,12,720629514223000915,3,118,76
97675259,0x8764ebdeaa883033da2da3a1d67b59c1463633c183fef1dac88cac5cf28e1b03,0x180ebbf447539381d33c306b881828046ff94444,1.5340000455295307e-08,2.8763205549643448e-08,97675270,3.902264597734132e-08,11,1.356686267460375,0,12,12,12,21,1633320929240982151,12,201,64
97675288,0xe861152db05c0a52d3e27cd6ce488bd33a3eeff95286dc862c28fab44a789f01,0x3997eea48106d8995ce214d7581e80d528444444,2.5236231961846664e-08,4.13875827168679e-08,97675290,5.126630731852205e-08,2,1.2386881270460859,0,3,3,3,34,2180050295914899838,1,393,118
97680065,0xcfb9031da2bff0636cb805140a9ced69e0e180e62938efe6bf6e21ac458c6414,0x15e566cbe69035ed452d86821a2db77579714444,7.45283427849493e-09,1.2261997144044888e-08,97680090,1.4912290236583576e-08,25,1.2161387791405431,1,27,28,42,13,804872385936617945,7,156,97
97683890,0x7986b6b5ebfa7ab150987e68b0be5c4270dad2eaaf47dcc4a54246408e978f62,0x52b5ec3ed4428a8c9323e57f3ae4386522c14444,7.493053467756454e-09,1.4514349269206315e-08,97683894,1.5615459606852558e-08,4,1.07586356902561,0,5,14,14,13,816497840973065718,5,84,30
97683923,0x28172def440bb22379b164c5fc72722b21d4a7a1ba907d560960e14f47333229,0x870e4ac6d7ea93b059b61a6dbadba5282def4444,8.987308815093648e-09,1.2704827205972022e-08,97683924,1.6291361382342893e-08,1,1.2822969662023413,1,3,2,3,12,877380882787370126,1,45,19
97683924,0x25b7319d5e0c0a4ec2690778ec6924b5510d2204e2bdd5c8827ce058430e7762,0x2d636f87e73f31532aa4d81049917238ac9b4444,1.096026591038065e-08,1.5193801372686466e-08,97683925,1.7862071635329348e-08,1,1.1756157130920224,3,3,13,20,15,2094562155668673399,23,109,56
97687984,0x70224b36e511e5b48a197b62bddc5425532b635ae0d174a385bf1e7b6c136713,0x7b622113f96109e2121fdd319ece221e52ec4444,1.2924146719633672e-08,5.728850649984514e-08,97687989,8.839678112541451e-08,5,1.5430107455437587,3,,,,,5364825926998266245,3,62,6
97687989,0x774bf856aaaaec8106bdbb61d0660f4801918e8b23addc1582ba4a5df4844953,0xf9271bfe52aed80eed321e3e4253efd721584444,1.1218023201142708e-08,3.223970280737294e-08,97688002,8.807489978174707e-08,13,2.7318769130094185,1,,,,,2089829472178843623,10,77,14
97687989,0xfd0ca87b839158931a3f01ddcc0efdf4c7e27bd20e7e8219c41038dcfab92ee5,0xf9271bfe52aed80eed321e3e4253efd721584444,1.3058764597650876e-08,3.223970280737294e-08,97688002,8.807489978174707e-08,13,2.7318769130094185,1,,,,,2089829472178843623,10,77,14
97687989,0xb704871c09ace04a0ab6ad640050d93340187a386980317542b3b4ae3e02eef3,0xf9271bfe52aed80eed321e3e4253efd721584444,1.5039076719779804e-08,3.223970280737294e-08,97688002,8.807489978174707e-08,13,2.7318769130094185,1,,,,,2089829472178843623,10,77,14
97688000,0x49c23ceed8e4bd6c62dc60bc824bc5bf7af46006fbbf6de1f64f4ea1d6a68909,0xea2a54aedfc18f8b190d954e1550c640ecda4444,1.2855946683059537e-08,2.2071556521695852e-08,97688017,8.89635371486041e-08,17,4.030687054678491,0,,,,,2949308220661048270,3,179,18
97688015,0xef40462fa8580eb4a991e9c7959e0b745e76488f76024a726410f81623b88cd7,0xea2a54aedfc18f8b190d954e1550c640ecda4444,7.26119068644815e-08,8.89635371486041e-08,97688017,8.89635371486041e-08,2,1.0,0,,,,,628723419264655740,0,46,3
97884172,0x2651e6f8dc2cbc74c973b9b998e34ec95aa89400e97ab672429041352df86c08,0xdf790e8f05be6a83abd827d33f994cad3fad4444,6.433243621843495e-09,1.7629137363233108e-08,97884187,3.298779765597581e-08,15,1.8712088388836507,4,16,21,32,16,1658458389843288196,32,240,91
97884174,0xc598611c0cf06938ff7bbf5ee41435e0fca011eef5836a2f8aff8108b4649d8c,0xdf790e8f05be6a83abd827d33f994cad3fad4444,1.3833737961763474e-08,1.7915257972356003e-08,97884187,3.298779765597581e-08,13,1.8413241777973484,2,14,19,30,14,1658458389843288196,30,227,89
97976641,0x63407c03f8d162ba5fc838afb23f1a94fbbdb33dcbe327e0500fd6565e4ee92b,0x446f1ca9ac47f99a514c77c3f796ea374c904444,2.4109793919442626e-08,3.025030200129354e-08,97979585,3.6694761508269014e-08,2944,1.2130378568352773,2,2945,3087,3583,13,768325354469129741,163,1247,920
97977897,0xd42e8a40d25db4767cdd25c788b8e1feda72fabb0709a79e042371cf53b3303a,0x14c0a7b1e7fb41528de0711c811b55ab3bba4444,4.297651408310549e-06,5.865044840129996e-06,97977997,7.630181297195948e-06,100,1.3009587318051654,1,107,124,165,,412347578752485097897,1,106,81
97978409,0xbfc8885ab39eeca1e79d56c12318230b7b7d9b9506154db4f5fcc528c1e0a8d3,0x5f6768d92e965852c82ed8c8b7529d9b09974444,4.178340073435458e-06,5.7562733388901e-06,97978411,5.7562733388901e-06,2,1.0,7,7,31,32,,501331924836540080922,7,18,16
98018679,0x6974bd8a996c921b42cb7c78e7608a725cb9bf7b20c56b9566c77d604ea9d1ab,0x0eeae29384f2ed6c0c6be04e2b2727967bba4444,1.8120278851438715e-08,2.3918386731400344e-08,98018689,2.8987930271497908e-08,10,1.2119517339119785,0,11,16,24,10,1137549357670268908,2,294,137
98031464,0x5d027e8a724b6912c9fecab28b6cd7dd58f1f159d12df31996ae9fea476ffafc,0x4d14f5c56b0e71ae5c4cced6939e448e2a584444,8.950987637549106e-09,2.1049903278877874e-08,98031496,4.5936196591803926e-08,32,2.18225214544799,3,33,33,33,13,1932522846782691752,33,514,119
98031465,0x64d6bf7d75eb256c3d4dcd13c66bfce84578529861c22cc5172eae4d4d62497e,0x2dbc62750a1896fb6bbdd0cf9fcb2f66361c4444,1.5026497822743617e-08,1.784695684673793e-08,98031467,2.488076472651041e-08,2,1.3941180527400738,0,6,3,6,12,2225219850537224288,2,106,41
98031465,0x0cf85ad19a800adc102b49dcd485d4e0aeeeb848accd83008cc4e1b4fc31d505,0x2dbc62750a1896fb6bbdd0cf9fcb2f66361c4444,1.747632535652759e-08,1.784695684673793e-08,98031467,2.488076472651041e-08,2,1.3941180527400738,0,6,3,6,12,2225219850537224288,2,106,41
98031480,0x8f9cba0e03b3b058fab3a0cda5a8d13f7a373e050ce0e5c300779142c986164a,0x4d14f5c56b0e71ae5c4cced6939e448e2a584444,3.5979154536426915e-08,3.663279777501863e-08,98031496,4.5936196591803926e-08,16,1.2539636441071846,0,17,17,17,11,1932522846782691752,17,436,104
98031491,0x6f6a0d510e0461affcb904634dc967b37df5f79c007f6bf0d1fecb8af3a149f9,0xf3ce5038e5a446a38069846ce0f54dcd95524444,9.227904328413845e-09,1.5963175971973657e-08,98031530,8.863904727489737e-08,39,5.552720049601646,2,,,,,1004773466318218595,15,267,38
98031518,0x8ce5cf4bf80d7ded8f4cfae9b2e35821c1707063a4f2b4ae3a4e5508c3a3ec74,0xf3ce5038e5a446a38069846ce0f54dcd95524444,4.506889494176388e-08,5.353707293764464e-08,98031530,8.863904727489737e-08,12,1.6556573307273723,0,,,,,953597769841392942,6,155,13
98036136,0x72101bf62afa7749eda1cc1c2e553a80e152a1cd33dded2f6c98a9b1805a3cb9,0xc36cf61b116d1da19a881559034d28eb62254444,1.1171406145690593e-08,1.4367271491122633e-08,98036137,1.8953470324391343e-08,1,1.3192115382591934,3,3,3,4,,1301284699735450231,4,86,66
98038920,0xa37fd02efff66aecb6f5fe5a17becdda7f45bb0bea51353790f5afefaadd3ad6,0xa655dbba4a937d9e852642e32f5ec211aadf4444,6.2580994891904335e-09,8.5428971782824e-09,98042834,1.8557806265076794e-08,3914,2.172308278771529,3,,,,,552991558845740615,3,100,93
98051896,0xf6d2810874f5e1f0a777ec02af3ebb3df5c0de5bd75c8f4a0e5e396a24054f96,0x4e20c44ec1cec338f5e5bd10666138d755b24444,2.6742093042325762e-08,3.949410306405917e-08,98052065,8.834504494439865e-08,169,2.2369173646279186,2,170,,,46,1216887826276641493,120,456,155
98053385,0xa07bfcdd97b3abce7f3505095ab8f51b02a90440250d943bdaf482053dc7cb67,0xf80898dd382840228f13c3f61e7bd23706a04444,8.012573136352892e-09,1.285343229419741e-08,98053443,1.5536836763192087e-08,58,1.2087694872136279,1,62,71,100,13,718980658429664622,6,132,84
98073249,0x1b5438c490969e0fe81be6116b9d598479148d8176a662f2e95d519db1cc3523,0xac02e1e4802757483409d92d51d9c7cb6b794444,6.2580994891904335e-09,1.0364408120993722e-08,98073347,2.284125261690652e-08,98,2.2038164022738753,3,99,110,131,18,939536475602500899,130,445,283
98075171,0x18df81552d8cdbef1227b629d098c5e0af6f188b8a15405164ba1f14d3cb08d3,0xb4296123fc65d0871c50fcda4ac7d5da3189ffff,3.6656936354268143e-08,5.3128754134573114e-08,98075238,8.87740475925472e-08,67,1.6709228183233116,0,69,69,90,10,2654440340432112632,76,703,133
98075213,0x7032b2223aded23133f0a203109ea083dc1aabb413e66d812bf96c295a7e2ee5,0xb4296123fc65d0871c50fcda4ac7d5da3189ffff,4.642037142404102e-08,6.032443838065223e-08,98075238,8.87740475925472e-08,25,1.4716100137124455,3,27,27,48,10,2654440340432112632,34,491,96
98075236,0xc5d4cedf8d09c988b51efde960b35e16bc85cb45b8e0d5dc3d9dd00823751ba4,0xb4296123fc65d0871c50fcda4ac7d5da3189ffff,8.105057313045656e-08,8.383781751691105e-08,98075238,8.87740475925472e-08,2,1.058878322716839,0,4,4,25,18,2654440340432112632,11,399,73
98075291,0xa1a16c629fcd8234a8b6697e51fef37e50126ec1b3987fb705cec4431cfb1932,0xb4296123fc65d0871c50fcda4ac7d5da3189ffff,8.767529254593072e-08,7.888818331221554e-08,98075291,8.87198777223899e-08,0,1.1246282269077421,0,1,5,,,2029469206263774118,5,111,19
98079924,0xd3bf89bb3ef445eb9d95e800d198a9dafb5d0cbd0604c6d32ce5e4d4e2bc950a,0x7400bf6c09728d066e02749379bef1cb46d94444,1.0935278707449166e-08,1.5163452555681278e-08,98079984,8.833050881617572e-08,60,5.825224070297962,1,,,,41,2592814683789779231,12,446,60
98079944,0xcaf40bd0abb19ac2e6a4cbca968a5cc5c2fb344d28eff258717b9a05f2c83ef3,0xaa61cc4aea506d5cb2d7890dcafd070097a24444,8.819826784587461e-09,1.530273956514463e-08,98079960,2.176576937479968e-08,16,1.4223446254274645,1,17,27,27,13,623320964895745108,1,99,51
98182805,0xb9fb362c8d986a003bda579a120d45b3f00c68cdd577419585b954efb94f8483,0xb0036dabe3e8f535a1534ceffab8a1c707dc4444,2.6297361552657972e-08,4.1196529969743855e-08,98182822,4.656443469678143e-08,17,1.1302999240707883,0,18,41,45,10,884490905261123869,102,766,405
98184391,0xa0451ac6aa1b361c9ca96343774a9fb28646ec4d8a6af22c894ab9afbbaabba0,0xb9855b578baa374e2f1d39a395ec45c83afd4444,7.580210145506734e-09,1.4584570699876437e-08,98184392,1.5976517926414436e-08,1,1.0954397119518775,1,5,7,30,18,826457423885197377,1,109,44
98187024,0x9d344f226c0cccdd68f6a65b0f1bb17c74be6cd254e18e05bab5c93fbb0a30f3,0xce23b5b2a0f8032db2044e6507c8e0dc40af4444,6.446995153192419e-09,1.1314820975364126e-08,98187043,2.161731627666902e-08,19,1.9105310038697583,2,20,24,25,12,1073111238996426030,35,187,69
98187108,0xbcecf82e814592f460db81eb73c03e5786ff914e01590d3abea475e455be0e2e,0x087d087ee63bfb491eae09d68aecfb2b13de4444,2.9929730110432685e-08,4.9699672867689556e-08,98190014,8.839430332473348e-08,2906,1.7785691177496632,0,,,,49,1583249353709367816,17,3186,1343
98187444,0x47d3535a8564d92a9691c5fd3c52a53009da2d3d429dc3095b27d5cc4cc88c38,0xbf5896d404189afac695ead5310d12efe20d4444,7.275442937194598e-09,1.3789959513606636e-08,98187470,1.8704104611085795e-08,26,1.356356745836008,1,27,28,37,11,967648243788311848,2,182,91
98195082,0x69627f48f05cc03dc802244ccad98e8fca0bf4f69b8ac065c6fba64f717fece0,0x517bb4070f67de73c89c45db2dc95b2672be4444,9.833793277300423e-09,1.558367743875243e-08,98195083,1.856855918619882e-08,1,1.19153898424667,2,2,5,12,12,922346809730336690,2,92,54
98195329,0x585d1aa197fa6b0dc7ecd4567d7d54e33d8193debada18dc0582fd431619abf2,0x674ba5b262aeae35bec6794642f312daa07d4444,2.0879733336105228e-08,2.855567040677854e-08,98195331,2.855567040677854e-08,2,1.0,1,3,28,46,15,716116999958051654,3,117,67
98205945,0x385a3b023f8d87942d0d7b5a11a200068ec50f407ca87fc8627913f6ee41f2cf,0xc6fc51d10cf3e174152cc54b316cf844aac14444,9.264863385713112e-09,1.625998856243624e-08,98205957,1.9927550743684327e-08,12,1.2255574883810727,0,15,15,16,15,1211954867568832044,16,226,121
98224331,0x64f7ab31bf1bd3e8c766e0688edbe79a981ebd9ec0692e7ab5d846ccfdbda343,0x81e1c6d290dd3bdb10d48f4bb1573b41627e4444,1.2030246749847697e-08,1.9069021116221755e-08,98224401,5.120225443743703e-08,70,2.6851013549867,3,71,71,85,11,1403386413844929585,65,1145,496
98224346,0xe33b2c9f6b253cc9449caf885dfda9f57ae7fddd44a3e16ef2f67933deb980f4,0x81e1c6d290dd3bdb10d48f4bb1573b41627e4444,1.9857136593312534e-08,2.0298063828813614e-08,98224401,5.120225443743703e-08,55,2.522519136271221,0,56,56,70,19,1403386413844929585,50,1090,482
98224394,0x6e3c544730bc53eb059cf5d302343f3a10936768144eeaa8a94d3f65cf11d4ee,0x81e1c6d290dd3bdb10d48f4bb1573b41627e4444,3.5139635947701055e-08,3.381699587828145e-08,98224401,5.120225443743703e-08,7,1.5140982546684771,0,8,8,22,18,1403386413844929585,2,945,441
98224398,0xb9e2f8b109d3df9a73919bc2eda74d2bf26bb9326496fd4dd464cdd6fa152c50,0x81e1c6d290dd3bdb10d48f4bb1573b41627e4444,3.0338219499877424e-08,4.682958378251737e-08,98224401,5.120225443743703e-08,3,1.0933741088801239,0,4,4,18,14,1366643482959408832,3,915,437
98224403,0x5d56220250a8bb90e4486fe6c6eeacdf46c2c204c42b4f7cfd950efe581fb0d9,0x81e1c6d290dd3bdb10d48f4bb1573b41627e4444,4.081051692815531e-08,4.1067692003685396e-08,98224407,4.88954143956803e-08,4,1.1906053642189691,0,5,10,13,13,1010903497812436244,295,871,432
98224406,0x64667d6f25c7a9fb0268f30ec4135415e4e650de24ab83e708c9660ab76369be,0x81e1c6d290dd3bdb10d48f4bb1573b41627e4444,4.123953851736806e-08,4.423501618233094e-08,98224407,4.88954143956803e-08,1,1.1053554088041884,1,2,7,10,10,1010903497812436244,292,843,429
98224410,0xa2f04f9e69df0579e50351168856194aa998565468798dc04097c68c48b93a35,0x81e1c6d290dd3bdb10d48f4bb1573b41627e4444,4.209740636928501e-08,4.0682281518678594e-08,98224481,4.2729271413219996e-08,71,1.0503164969644478,0,72,79,134,10,1010903497812436244,288,806,425
98224589,0x9283dfada1305634cb067e9c27f78b823207bd70da36f907f9528b33cd70f0e7,0x61fb5d4cd63fee6b64167680ce48d7d01a9c4444,7.45283427849493e-09,9.74523046371664e-09,98224615,1.4409032529950366e-08,26,1.4785727832294941,2,28,34,43,12,812680578828586923,61,128,70
98235192,0xacca4548a05713769a921d4c8d89176145f3e252669bef74a51eef28dccfa07b,0xc70ef0f7d336bdc45cd9dbc356f8edf3ecef4444,1.4342647624261135e-08,2.849309166073464e-08,98235217,3.3152531161887576e-08,25,1.1635287443227493,0,26,26,27,16,1009204515389860783,18,384,109
98235192,0xa03affa1c3b222e9bc2debe7d3330faa009b003db8a5658f85aa0f6f3655d55f,0xc70ef0f7d336bdc45cd9dbc356f8edf3ecef4444,1.641455622737032e-08,2.849309166073464e-08,98235217,3.3152531161887576e-08,25,1.1635287443227493,0,26,26,27,16,1009204515389860783,18,384,109
98235456,0x7d0dab37aa172ffc2601c0133cf3a70998d70d8ec042a2229953ddae647d49d7,0xbb4da9840c6a11a88f5e35f1d0996e64a6494444,4.256929686407629e-08,7.16593762439193e-08,98235462,8.736645313122514e-08,6,1.2191908122928807,1,,,,,1320352725060275628,1,46,7
98235457,0xd53bc6ebd6e8243fdc7d270d7bbec100410dcb891e580835f274ed2447bb1649,0xbb4da9840c6a11a88f5e35f1d0996e64a6494444,6.50733476436914e-08,7.237417671181135e-08,98235462,8.736645313122514e-08,5,1.2071495262614444,0,,,,,1320352725060275628,0,42,6
98235672,0xe29d56cf6634401b7b5763a2492384f3452abf3d3c919bdd03879f769f4dbd4f,0xdd8c4984e122acea612af84f0e78f123de034444,5.524306112126429e-06,7.971537331829322e-06,98235674,7.971537331829322e-06,2,1.0,3,3,12,52,,520762961373054516702,3,43,26
98251274,0x2c4ff1f04d7fcd6c3b28b8ca8ae58597feefd98327e270a5fd404f1daf53bc02,0x0c1d90bf3025e9f84b8c9d98042cde9505dd4444,7.1239456125608615e-09,1.3515900228611611e-08,98251276,1.3515900228611611e-08,2,1.0,3,3,10,22,15,742660082767707160,3,55,34
98373502,0x6a58456ae069756994ececdd81307cccc198b0cdc23d575b2a9316ba12efaf3b,0x9019d0e5dedfaf0323ecf281e43324ca57c84444,6.2580994891904335e-09,9.13425914042254e-09,98373527,1.0106526647485192e-08,25,1.1064418572010948,11,42,62,180,,389379353803182520,25,89,75
98376930,0x754a3fea3a82967ac855e263e88bf69f086bc29f83639660cb54e9968b6012d0,0x5b801afe28a75d686c943128c189685db7424444,9.768632047406032e-09,1.0604084987463865e-08,98376963,3.160880463762366e-08,33,2.980813966975137,2,35,35,65,11,934485171786014607,84,645,288
98380917,0xad734132ddc01c6d13162633221ee884970025279bdb6bca7097bd263ddfb351,0xccb56656918172793e2af5a805ab958e68614444,6.919238268843005e-09,9.835787758847157e-09,98380936,1.6050448034231472e-08,19,1.6318416407261649,3,21,27,27,10,770693853161971889,21,211,147
98387151,0x71b990adc6ed8684ff033613e9b17751fca164bef84473a2eab51a6b9a5ce581,0x18fedb33afa84e871f056db090b7c862c4d9ffff,1.2346116271828825e-08,2.2331533684343277e-08,98387374,2.950379582707309e-08,223,1.3211719465447334,2,224,224,224,11,2478584140379100977,224,762,450
98389431,0x07e32f57186a2009bedc557ae375315f057d5f62de7cc687bd3d3000648c5dab,0x7046338a0f269417b6cf98915799d2eef81d4444,1.096026591038065e-08,1.8409266263898625e-08,98389684,8.861698349709282e-08,253,4.813716213713231,4,254,,,14,1801369537508582918,248,1041,238
98389434,0xbe06531ea00b3a5fb2a32e15d1ffb72413fc9a54b85689d8e0a63c0e1e7c1593,0xe0c8f382bd0b8d42900878a4aebd0ccad92e4444,7.347510265365301e-09,1.2435277880154398e-08,98389455,1.4582237292698367e-08,21,1.1726506985397025,1,27,32,33,,1302211145913075111,57,95,48
98389434,0xed06662394d994f46231b200685f62b2f9d7574b33ca496af7d3c00d0e88d3b1,0xe0c8f382bd0b8d42900878a4aebd0ccad92e4444,1.2368899714008985e-08,1.2435277880154398e-08,98389455,1.4582237292698367e-08,21,1.1726506985397025,1,27,32,33,,1302211145913075111,57,95,48
98389437,0xad71c9af535d32f9595c357b8fecb7d2db6cd34d2f32918de06d9a6610a8d7c6,0xb2dbeb35d5e966701fd6e26bc34e279c075d4444,7.242934018338891e-09,1.1533937819167716e-08,98389439,1.1533937819167716e-08,2,1.0,4,4,36,39,53,699999999999999994,124,26,15
98389556,0xf3faf7ce94352a0ab6998da4c59c641a2245236ff78ef8f03b9fd7d6a8f43a61,0x7046338a0f269417b6cf98915799d2eef81d4444,4.1118132852961517e-08,5.239694066785905e-08,98389684,8.861698349709282e-08,128,1.691262550209379,0,129,,,24,1801369537508582918,123,605,125
98390725,0xf1302d65434a3ddd297468c404729a3ddb1f7bebe8f1fd26d96de21ab7827afd,0x1ed712ce32b53d0e8517fedb6774a2fcb6d44444,2.8720084678564267e-08,5.718201436590632e-08,98390731,6.211154642867371e-08,6,1.0862077371255836,3,7,7,9,10,2324580734144486634,6,411,138
